Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1987","1987","1000 SLC","102930725","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1988","1988","1000 SLC","98099250","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1989","1989","1000 SLC","111882849","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1990","1990","1000 SLC","351259983","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1991","1991","1000 SLC","348341857","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1992","1992","1000 SLC","339218707","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1993","1993","1000 SLC","350976722","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1994","1994","1000 SLC","461261549","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1995","1995","1000 SLC","490640551","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1996","1996","1000 SLC","500875368","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1997","1997","1000 SLC","490170231","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1998","1998","1000 SLC","572625977","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","1999","1999","1000 SLC","511548438","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2000","2000","1000 SLC","574154519","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2001","2001","1000 SLC","696224083","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2002","2002","1000 SLC","646049430","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2003","2003","1000 SLC","714641409","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2004","2004","1000 SLC","671943784","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2005","2005","1000 SLC","766205646","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2006","2006","1000 SLC","817743159","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2007","2007","1000 SLC","861937259","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2008","2008","1000 SLC","900524923","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2009","2009","1000 SLC","945985682","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2010","2010","1000 SLC","985000910","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2011","2011","1000 SLC","978587448","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2012","2012","1000 SLC","962019337","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2013","2013","1000 SLC","653558526","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2014","2014","1000 SLC","251044291","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2015","2015","1000 SLC","318861309","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2016","2016","1000 SLC","310432951","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2017","2017","1000 SLC","330213137","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2018","2018","1000 SLC","332073042","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2019","2019","1000 SLC","348977268","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2020","2020","1000 SLC","356682709","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2021","2021","1000 SLC","448466692","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2022","2022","1000 SLC","473030253","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.01","Areca nuts","2023","2023","1000 SLC","444725506","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","57","Gross Production Value (current thousand US$)","01379.01","Areca nuts","2011","2011","1000 USD","89818","A","Official figure"
"QV","Value of Agricultural Production","360","Indonesia","57","Gross Production Value (current thousand US$)","01379.01","Areca nuts","2012","2012","1000 USD","77954","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","57","Gross Production Value (current thousand US$)","01379.01","Areca nuts","2013","2013","1000 USD","50770","A","Official figure"
"QV","Value of Agricultural Production","360","Indonesia","57","Gross Production Value (current thousand US$)","01379.01","Areca nuts","2014","2014","1000 USD","16879","A","Official figure"
"QV","Value of Agricultural Production","360","Indonesia","57","Gross Production Value (current thousand US$)","01379.01","Areca nuts","2015","2015","1000 USD","25911","A","Official figure"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1961","1961","1000 USD","5378","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1962","1962","1000 USD","5378","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1963","1963","1000 USD","5378","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1964","1964","1000 USD","5792","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1965","1965","1000 USD","5792","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1966","1966","1000 USD","5792","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1967","1967","1000 USD","5792","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1968","1968","1000 USD","5792","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1969","1969","1000 USD","6206","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1970","1970","1000 USD","6206","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1971","1971","1000 USD","6206","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1972","1972","1000 USD","6206","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1973","1973","1000 USD","6619","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1974","1974","1000 USD","6619","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1975","1975","1000 USD","6619","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1976","1976","1000 USD","6619","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1977","1977","1000 USD","7033","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1978","1978","1000 USD","7033","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1979","1979","1000 USD","7033","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.01","Areca nuts","1980","1980","1000 USD","7033","E","Estimated value"
